Date,Day of Week,Daily Miles,Personal Miles,Commuter Miles,Work Miles,Unallocated,Running Total,Notes
2017-02-06,Monday,34.4,0.0,0.0,0.0,34.4,22124.8,
2017-02-08,Wednesday,33.3,0.0,0.0,0.0,33.3,22158.1,
2017-02-09,Thursday,16.9,0.0,0.0,0.0,16.9,22175.0,
2017-02-11,Saturday,8.5,0.0,0.0,0.0,8.5,22183.4,
2017-02-12,Sunday,179.3,0.0,0.0,0.0,179.3,22362.8,
2017-02-14,Tuesday,17.0,0.0,0.0,0.0,17.0,22379.7,
2017-02-15,Wednesday,31.3,0.0,0.0,0.0,31.3,22411.0,
2017-02-16,Thursday,18.7,0.0,0.0,0.0,18.7,22429.7,
2017-02-17,Friday,17.1,0.0,0.0,0.0,17.1,22446.8,
2017-02-18,Saturday,141.1,0.0,0.0,0.0,141.1,22587.9,
2017-02-19,Sunday,79.3,0.0,0.0,0.0,79.3,22667.1,
2017-02-20,Monday,21.9,0.0,0.0,0.0,21.9,22689.0,
2017-02-21,Tuesday,79.2,0.0,0.0,0.0,79.2,22768.2,
2017-02-22,Wednesday,72.6,0.0,0.0,0.0,72.6,22840.8,
2017-02-23,Thursday,16.8,0.0,0.0,0.0,16.8,22857.6,
2017-02-24,Friday,12.2,0.0,0.0,0.0,12.2,22869.9,
2017-02-25,Saturday,67.3,0.0,0.0,0.0,67.3,22937.2,
2017-02-26,Sunday,16.1,0.0,0.0,0.0,16.1,22953.3,
2017-02-27,Monday,17.3,0.0,0.0,0.0,17.3,22970.6,
2017-02-28,Tuesday,15.4,0.0,0.0,0.0,15.4,22986.0,
2017-03-03,Friday,31.5,0.0,0.0,0.0,31.5,23017.5,
2017-03-04,Saturday,4.5,0.0,0.0,0.0,4.5,23022.1,
2017-03-08,Wednesday,35.3,0.0,0.0,0.0,35.3,23057.4,
2017-03-09,Thursday,2.9,0.0,0.0,0.0,2.9,23060.2,
2017-03-10,Friday,18.0,0.0,0.0,0.0,18.0,23078.2,
2017-03-11,Saturday,27.0,0.0,0.0,0.0,27.0,23105.2,
2017-03-12,Sunday,8.8,0.0,0.0,0.0,8.8,23114.0,
2017-03-13,Monday,20.4,0.0,0.0,0.0,20.4,23134.4,
2017-03-14,Tuesday,17.8,0.0,0.0,0.0,17.8,23152.3,
2017-03-15,Wednesday,9.3,0.0,0.0,0.0,9.3,23161.6,
2017-03-18,Saturday,15.5,0.0,0.0,0.0,15.5,23177.0,
2017-03-19,Sunday,17.8,0.0,0.0,0.0,17.8,23194.9,
2017-03-20,Monday,18.4,0.0,0.0,0.0,18.4,23213.3,
2017-03-21,Tuesday,65.8,0.0,0.0,0.0,65.8,23279.1,
2017-03-22,Wednesday,16.9,0.0,0.0,0.0,16.9,23295.9,
2017-03-24,Friday,44.0,0.0,0.0,0.0,44.0,23340.0,
2017-03-28,Tuesday,28.9,0.0,0.0,0.0,28.9,23368.8,
2017-03-29,Wednesday,52.2,0.0,0.0,0.0,52.2,23421.0,
2017-03-30,Thursday,17.2,0.0,0.0,0.0,17.2,23438.2,
2017-03-31,Friday,18.1,0.0,0.0,0.0,18.1,23456.3,
2017-04-01,Saturday,35.0,0.0,0.0,0.0,35.0,23491.3,
2017-04-02,Sunday,39.4,0.0,0.0,0.0,39.4,23530.7,
2017-04-03,Monday,34.8,0.0,0.0,0.0,34.8,23565.6,
2017-04-04,Tuesday,8.2,0.0,0.0,0.0,8.2,23573.7,
2017-04-05,Wednesday,5.1,0.0,0.0,0.0,5.1,23578.9,
2017-04-06,Thursday,16.7,0.0,0.0,0.0,16.7,23595.6,
2017-04-07,Friday,26.9,0.0,0.0,0.0,26.9,23622.5,
2017-04-08,Saturday,54.3,0.0,0.0,0.0,54.3,23676.8,
2017-04-09,Sunday,19.8,0.0,0.0,0.0,19.8,23696.6,
2017-04-10,Monday,6.4,0.0,0.0,0.0,6.4,23702.9,
2017-04-11,Tuesday,18.5,0.0,0.0,0.0,18.5,23721.4,
2017-04-17,Monday,5.9,0.0,0.0,0.0,5.9,23727.4,
2017-04-18,Tuesday,17.0,0.0,0.0,0.0,17.0,23744.4,
2017-04-19,Wednesday,35.7,0.0,0.0,0.0,35.7,23780.2,
2017-04-20,Thursday,6.8,0.0,0.0,0.0,6.8,23787.0,
2017-04-21,Friday,18.1,0.0,0.0,0.0,18.1,23805.1,
2017-04-22,Saturday,253.8,0.0,0.0,0.0,253.8,24058.9,
2017-10-27,Friday,10.1,0.0,0.0,0.0,10.1,24069.0,
2017-10-28,Saturday,3.7,0.0,0.0,0.0,3.7,24072.7,
2017-10-29,Sunday,30.1,0.0,0.0,0.0,30.1,24102.8,
2017-10-30,Monday,47.7,0.0,0.0,0.0,47.7,24150.5,
2017-10-31,Tuesday,17.1,0.0,0.0,0.0,17.1,24167.6,
2017-11-01,Wednesday,15.5,0.0,0.0,0.0,15.5,24183.1,
2017-11-02,Thursday,17.4,0.0,0.0,0.0,17.4,24200.5,
2017-11-03,Friday,500.2,0.0,0.0,0.0,500.2,24700.7,
2017-11-04,Saturday,81.5,0.0,0.0,0.0,81.5,24782.3,
2017-11-05,Sunday,8.2,0.0,0.0,0.0,8.2,24790.5,
2017-11-06,Monday,17.9,0.0,0.0,0.0,17.9,24808.4,
2017-11-07,Tuesday,20.7,0.0,0.0,0.0,20.7,24829.0,
2017-11-08,Wednesday,16.2,0.0,0.0,0.0,16.2,24845.2,
2017-11-09,Thursday,26.1,0.0,0.0,0.0,26.1,24871.3,
2017-11-10,Friday,1307.3,0.0,0.0,0.0,1307.3,26178.6,
2017-11-11,Saturday,1.4,0.0,0.0,0.0,1.4,26180.0,
2017-11-12,Sunday,0.3,0.0,0.0,0.0,0.3,26180.3,
2017-11-14,Tuesday,57.8,0.0,0.0,0.0,57.8,26238.1,
2017-11-15,Wednesday,3.4,0.0,0.0,0.0,3.4,26241.4,
2017-11-16,Thursday,16.3,0.0,0.0,0.0,16.3,26257.8,
2017-11-17,Friday,22.9,0.0,0.0,0.0,22.9,26280.7,
2017-11-18,Saturday,21.5,0.0,0.0,0.0,21.5,26302.2,
2017-11-19,Sunday,21.0,0.0,0.0,0.0,21.0,26323.2,
2017-11-20,Monday,16.2,0.0,0.0,0.0,16.2,26339.5,
2017-11-21,Tuesday,17.0,0.0,0.0,0.0,17.0,26356.5,
2017-11-22,Wednesday,17.9,0.0,0.0,0.0,17.9,26374.4,
2017-11-23,Thursday,37.7,0.0,0.0,0.0,37.7,26412.1,
2017-11-24,Friday,34.2,0.0,0.0,0.0,34.2,26446.3,
2017-11-27,Monday,21.1,0.0,0.0,0.0,21.1,26467.4,
2017-11-28,Tuesday,9.2,0.0,0.0,0.0,9.2,26476.5,
2017-11-29,Wednesday,19.1,0.0,0.0,0.0,19.1,26495.6,
2017-11-30,Thursday,20.6,0.0,0.0,0.0,20.6,26516.2,
2017-12-01,Friday,4.7,0.0,0.0,0.0,4.7,26520.9,
2017-12-04,Monday,27.0,0.0,0.0,0.0,27.0,26547.9,
2017-12-05,Tuesday,28.9,0.0,0.0,0.0,28.9,26576.7,
2017-12-06,Wednesday,34.7,0.0,0.0,0.0,34.7,26611.5,
2017-12-07,Thursday,12.9,0.0,0.0,0.0,12.9,26624.4,
2017-12-08,Friday,0.4,0.0,0.0,0.0,0.4,26624.8,
2017-12-09,Saturday,7.4,0.0,0.0,0.0,7.4,26632.2,
2017-12-10,Sunday,11.6,0.0,0.0,0.0,11.6,26643.8,
2017-12-11,Monday,16.7,0.0,0.0,0.0,16.7,26660.5,
2017-12-12,Tuesday,39.3,0.0,0.0,0.0,39.3,26699.8,
2017-12-13,Wednesday,17.7,0.0,0.0,0.0,17.7,26717.5,
2017-12-14,Thursday,17.4,0.0,0.0,0.0,17.4,26734.9,
2017-12-15,Friday,14.9,0.0,0.0,0.0,14.9,26749.8,
2017-12-16,Saturday,39.3,0.0,0.0,0.0,39.3,26789.1,
2017-12-17,Sunday,16.6,0.0,0.0,0.0,16.6,26805.7,
2017-12-18,Monday,17.8,0.0,0.0,0.0,17.8,26823.5,
2017-12-19,Tuesday,17.6,0.0,0.0,0.0,17.6,26841.1,
2017-12-20,Wednesday,7.7,0.0,0.0,0.0,7.7,26848.8,
2017-12-22,Friday,34.0,0.0,0.0,0.0,34.0,26882.8,
2017-12-23,Saturday,14.3,0.0,0.0,0.0,14.3,26897.1,
2017-12-24,Sunday,25.2,0.0,0.0,0.0,25.2,26922.3,
2017-12-25,Monday,24.8,0.0,0.0,0.0,24.8,26947.1,
2017-12-26,Tuesday,31.2,0.0,0.0,0.0,31.2,26978.3,
2017-12-27,Wednesday,16.6,0.0,0.0,0.0,16.6,26994.9,
2017-12-28,Thursday,18.4,0.0,0.0,0.0,18.4,27013.3,
2017-12-29,Friday,9.5,0.0,0.0,0.0,9.5,27022.8,
2017-12-30,Saturday,31.1,0.0,0.0,0.0,31.1,27053.9,
2017-12-31,Sunday,29.8,0.0,0.0,0.0,29.8,27083.7,
2018-01-01,Monday,3.2,0.0,0.0,0.0,3.2,27086.9,
2018-01-02,Tuesday,16.6,0.0,0.0,0.0,16.6,27103.5,
2018-01-03,Wednesday,55.0,0.0,0.0,0.0,55.0,27158.4,
2018-01-04,Thursday,14.1,0.0,0.0,0.0,14.1,27172.5,
2018-01-05,Friday,24.3,0.0,0.0,0.0,24.3,27196.8,
2018-01-07,Sunday,3.8,0.0,0.0,0.0,3.8,27200.6,
2018-01-08,Monday,18.3,0.0,0.0,0.0,18.3,27219.0,
2018-01-09,Tuesday,17.5,0.0,0.0,0.0,17.5,27236.4,
2018-01-10,Wednesday,20.5,0.0,0.0,0.0,20.5,27257.0,
2018-01-11,Thursday,23.7,0.0,0.0,0.0,23.7,27280.7,
2018-01-12,Friday,32.2,0.0,0.0,0.0,32.2,27312.9,
2018-01-13,Saturday,37.3,0.0,0.0,0.0,37.3,27350.2,
2018-01-14,Sunday,11.3,0.0,0.0,0.0,11.3,27361.5,
2018-01-15,Monday,16.6,0.0,0.0,0.0,16.6,27378.1,
2018-01-16,Tuesday,32.4,0.0,0.0,0.0,32.4,27410.6,
2018-01-17,Wednesday,17.1,0.0,0.0,0.0,17.1,27427.6,
2018-04-28,Saturday,148.0,0.0,0.0,0.0,148.0,27575.6,
2018-04-29,Sunday,192.6,0.0,0.0,0.0,192.6,27768.2,
2018-04-30,Monday,241.5,0.0,0.0,0.0,241.5,28009.7,
2018-05-01,Tuesday,126.0,0.0,0.0,0.0,126.0,28135.7,
2018-05-02,Wednesday,149.8,0.0,0.0,0.0,149.8,28285.5,
2018-05-03,Thursday,86.4,0.0,0.0,0.0,86.4,28371.9,
2018-05-04,Friday,74.0,0.0,0.0,0.0,74.0,28445.9,
2018-05-05,Saturday,140.4,0.0,0.0,0.0,140.4,28586.3,
2018-05-06,Sunday,99.0,0.0,0.0,0.0,99.0,28685.3,
2018-05-07,Monday,151.4,0.0,0.0,0.0,151.4,28836.8,
2018-05-08,Tuesday,204.9,0.0,0.0,0.0,204.9,29041.7,
2018-05-09,Wednesday,275.5,0.0,0.0,0.0,275.5,29317.2,
2018-05-10,Thursday,179.0,0.0,0.0,0.0,179.0,29496.2,
2018-05-11,Friday,172.1,0.0,0.0,0.0,172.1,29668.3,
2018-05-12,Saturday,160.2,0.0,0.0,0.0,160.2,29828.5,
2018-05-13,Sunday,98.3,0.0,0.0,0.0,98.3,29926.8,
2018-05-14,Monday,151.2,0.0,0.0,0.0,151.2,30078.1,
2018-05-15,Tuesday,112.4,0.0,0.0,0.0,112.4,30190.5,
2018-05-16,Wednesday,180.7,0.0,0.0,0.0,180.7,30371.2,
2018-05-17,Thursday,62.1,0.0,0.0,0.0,62.1,30433.4,
2018-05-18,Friday,162.0,0.0,0.0,0.0,162.0,30595.3,
2018-05-19,Saturday,207.7,0.0,0.0,0.0,207.7,30803.0,
2018-05-20,Sunday,63.6,0.0,0.0,0.0,63.6,30866.6,
2018-05-21,Monday,135.6,0.0,0.0,0.0,135.6,31002.3,
2018-05-22,Tuesday,95.5,0.0,0.0,0.0,95.5,31097.8,
2018-05-23,Wednesday,247.9,0.0,0.0,0.0,247.9,31345.7,
2018-05-24,Thursday,27.8,0.0,0.0,0.0,27.8,31373.5,
2018-05-25,Friday,8.1,0.0,0.0,0.0,8.1,31381.6,
2018-05-26,Saturday,66.3,0.0,0.0,0.0,66.3,31447.8,
2018-05-27,Sunday,38.8,0.0,0.0,0.0,38.8,31486.6,
2018-05-28,Monday,41.4,0.0,0.0,0.0,41.4,31528.0,
2018-05-29,Tuesday,113.9,0.0,0.0,0.0,113.9,31641.9,
2018-05-30,Wednesday,151.0,0.0,0.0,0.0,151.0,31792.9,
2018-05-31,Thursday,28.8,0.0,0.0,0.0,28.8,31821.6,
2018-06-01,Friday,20.8,0.0,0.0,0.0,20.8,31842.4,
2018-06-02,Saturday,212.8,0.0,0.0,0.0,212.8,32055.2,
2018-06-03,Sunday,23.1,0.0,0.0,0.0,23.1,32078.3,
2018-06-04,Monday,26.8,0.0,0.0,0.0,26.8,32105.1,
2018-06-05,Tuesday,109.8,0.0,0.0,0.0,109.8,32215.0,
2018-06-06,Wednesday,174.6,0.0,0.0,0.0,174.6,32389.5,
2018-06-07,Thursday,201.6,0.0,0.0,0.0,201.6,32591.1,
2018-06-08,Friday,27.7,0.0,0.0,0.0,27.7,32618.8,
2018-06-09,Saturday,29.6,0.0,0.0,0.0,29.6,32648.4,
2018-06-10,Sunday,60.3,0.0,0.0,0.0,60.3,32708.6,
2018-06-11,Monday,0.7,0.0,0.0,0.0,0.7,32709.3,
2018-06-12,Tuesday,101.5,0.0,0.0,0.0,101.5,32810.8,
2018-06-13,Wednesday,187.7,0.0,0.0,0.0,187.7,32998.5,
2018-06-14,Thursday,166.9,0.0,0.0,0.0,166.9,33165.4,
2018-06-15,Friday,14.8,0.0,0.0,0.0,14.8,33180.2,
2018-06-16,Saturday,278.7,0.0,0.0,0.0,278.7,33459.0,
2018-06-17,Sunday,281.9,0.0,0.0,0.0,281.9,33740.9,
2018-06-18,Monday,7.8,0.0,0.0,0.0,7.8,33748.7,
2018-06-19,Tuesday,122.1,0.0,0.0,0.0,122.1,33870.8,
2018-06-20,Wednesday,172.4,0.0,0.0,0.0,172.4,34043.2,
2018-06-21,Thursday,204.3,0.0,0.0,0.0,204.3,34247.5,
2018-06-22,Friday,207.6,0.0,0.0,0.0,207.6,34455.1,
2018-06-23,Saturday,31.6,0.0,0.0,0.0,31.6,34486.8,
2018-06-24,Sunday,40.9,0.0,0.0,0.0,40.9,34527.7,
2018-06-25,Monday,25.5,0.0,0.0,0.0,25.5,34553.2,
2018-06-26,Tuesday,108.4,0.0,0.0,0.0,108.4,34661.6,
2018-06-27,Wednesday,153.7,0.0,0.0,0.0,153.7,34815.3,
2018-06-28,Thursday,177.7,0.0,0.0,0.0,177.7,34993.0,
2018-06-29,Friday,46.7,0.0,0.0,0.0,46.7,35039.8,
2018-06-30,Saturday,37.3,0.0,0.0,0.0,37.3,35077.0,
2018-07-01,Sunday,13.1,0.0,0.0,0.0,13.1,35090.2,
2018-07-02,Monday,35.4,0.0,0.0,0.0,35.4,35125.6,
2018-07-03,Tuesday,132.8,0.0,0.0,0.0,132.8,35258.4,
2018-07-04,Wednesday,11.8,0.0,0.0,0.0,11.8,35270.2,
2018-07-05,Thursday,131.3,0.0,0.0,0.0,131.3,35401.5,
2018-07-06,Friday,167.4,0.0,0.0,0.0,167.4,35568.9,
2018-07-07,Saturday,27.2,0.0,0.0,0.0,27.2,35596.1,
2018-07-08,Sunday,22.8,0.0,0.0,0.0,22.8,35619.0,
2018-07-09,Monday,52.3,0.0,0.0,0.0,52.3,35671.3,
2018-07-10,Tuesday,119.7,0.0,0.0,0.0,119.7,35790.9,
2018-07-11,Wednesday,152.8,0.0,0.0,0.0,152.8,35943.7,
2018-07-12,Thursday,176.4,0.0,0.0,0.0,176.4,36120.2,
2018-07-13,Friday,216.0,0.0,0.0,0.0,216.0,36336.2,
2018-07-14,Saturday,188.3,0.0,0.0,0.0,188.3,36524.5,
2018-07-15,Sunday,14.4,0.0,0.0,0.0,14.4,36538.9,
2018-07-16,Monday,110.2,0.0,0.0,0.0,110.2,36649.1,
2018-07-17,Tuesday,131.1,0.0,0.0,0.0,131.1,36780.2,
2018-07-18,Wednesday,135.7,0.0,0.0,0.0,135.7,36915.8,
2018-07-19,Thursday,165.6,0.0,0.0,0.0,165.6,37081.5,
2018-07-20,Friday,62.5,0.0,0.0,0.0,62.5,37144.0,
2018-07-21,Saturday,31.7,0.0,0.0,0.0,31.7,37175.6,
2018-07-22,Sunday,7.2,0.0,0.0,0.0,7.2,37182.8,
2018-07-23,Monday,102.6,0.0,0.0,0.0,102.6,37285.4,
2018-07-24,Tuesday,111.2,0.0,0.0,0.0,111.2,37396.6,
2018-07-25,Wednesday,173.1,0.0,0.0,0.0,173.1,37569.7,
2018-07-26,Thursday,160.6,0.0,0.0,0.0,160.6,37730.2,
2018-07-27,Friday,92.3,0.0,0.0,0.0,92.3,37822.6,
2018-07-28,Saturday,34.1,0.0,0.0,0.0,34.1,37856.7,
2018-07-29,Sunday,35.4,0.0,0.0,0.0,35.4,37892.1,
2018-07-30,Monday,21.8,0.0,0.0,0.0,21.8,37913.9,
2018-07-31,Tuesday,111.7,0.0,0.0,0.0,111.7,38025.6,
2018-08-01,Wednesday,128.6,0.0,0.0,0.0,128.6,38154.2,
2018-08-02,Thursday,171.2,0.0,0.0,0.0,171.2,38325.3,
2018-08-03,Friday,30.1,0.0,0.0,0.0,30.1,38355.4,
2018-08-04,Saturday,46.8,0.0,0.0,0.0,46.8,38402.2,
2018-08-05,Sunday,1.0,0.0,0.0,0.0,1.0,38403.2,
2018-08-06,Monday,83.4,0.0,0.0,0.0,83.4,38486.5,
2018-08-07,Tuesday,112.9,0.0,0.0,0.0,112.9,38599.4,
2018-08-08,Wednesday,138.6,0.0,0.0,0.0,138.6,38738.0,
2018-08-09,Thursday,158.3,0.0,0.0,0.0,158.3,38896.3,
2018-08-10,Friday,130.0,0.0,0.0,0.0,130.0,39026.3,
2018-08-11,Saturday,29.6,0.0,0.0,0.0,29.6,39055.9,
2018-08-12,Sunday,18.6,0.0,0.0,0.0,18.6,39074.4,
2018-08-13,Monday,6.0,0.0,0.0,0.0,6.0,39080.4,
2018-08-14,Tuesday,114.7,0.0,0.0,0.0,114.7,39195.1,
2018-08-15,Wednesday,145.6,0.0,0.0,0.0,145.6,39340.7,
2018-08-16,Thursday,165.0,0.0,0.0,0.0,165.0,39505.8,
2018-08-17,Friday,65.2,0.0,0.0,0.0,65.2,39571.0,
2018-08-18,Saturday,29.7,0.0,0.0,0.0,29.7,39600.7,
2018-08-19,Sunday,22.8,0.0,0.0,0.0,22.8,39623.5,
2018-08-20,Monday,111.5,0.0,0.0,0.0,111.5,39735.0,
2018-08-21,Tuesday,98.0,0.0,0.0,0.0,98.0,39833.0,
2018-08-22,Wednesday,140.2,0.0,0.0,0.0,140.2,39973.2,
2018-08-23,Thursday,168.5,0.0,0.0,0.0,168.5,40141.7,
2018-08-24,Friday,40.1,0.0,0.0,0.0,40.1,40181.8,
2018-08-25,Saturday,34.7,0.0,0.0,0.0,34.7,40216.6,
2018-08-26,Sunday,19.7,0.0,0.0,0.0,19.7,40236.2,
2018-08-27,Monday,78.3,0.0,0.0,0.0,78.3,40314.6,
2018-08-28,Tuesday,104.8,0.0,0.0,0.0,104.8,40419.4,
2018-08-29,Wednesday,145.3,0.0,0.0,0.0,145.3,40564.6,
2018-08-30,Thursday,145.6,0.0,0.0,0.0,145.6,40710.2,
2018-08-31,Friday,37.6,0.0,0.0,0.0,37.6,40747.8,
2018-09-01,Saturday,36.4,0.0,0.0,0.0,36.4,40784.2,
2018-09-02,Sunday,52.4,0.0,0.0,0.0,52.4,40836.6,
2018-09-03,Monday,89.9,0.0,0.0,0.0,89.9,40926.5,
2018-09-04,Tuesday,123.9,0.0,0.0,0.0,123.9,41050.4,
2018-09-05,Wednesday,173.8,0.0,0.0,0.0,173.8,41224.2,
2018-09-06,Thursday,199.0,0.0,0.0,0.0,199.0,41423.1,
2018-09-07,Friday,173.0,0.0,0.0,0.0,173.0,41596.2,
2018-09-08,Saturday,208.7,0.0,0.0,0.0,208.7,41804.8,
2018-09-09,Sunday,37.9,0.0,0.0,0.0,37.9,41842.8,
2018-09-10,Monday,183.0,0.0,0.0,0.0,183.0,42025.7,
2018-09-11,Tuesday,103.1,0.0,0.0,0.0,103.1,42128.8,
2018-09-12,Wednesday,139.4,0.0,0.0,0.0,139.4,42268.2,
2018-09-13,Thursday,166.5,0.0,0.0,0.0,166.5,42434.7,
2018-09-14,Friday,74.3,0.0,0.0,0.0,74.3,42509.0,
2018-09-15,Saturday,54.7,0.0,0.0,0.0,54.7,42563.6,
2018-09-16,Sunday,38.9,0.0,0.0,0.0,38.9,42602.6,
2018-09-17,Monday,95.3,0.0,0.0,0.0,95.3,42697.9,
2018-09-18,Tuesday,116.6,0.0,0.0,0.0,116.6,42814.5,
2018-09-19,Wednesday,156.6,0.0,0.0,0.0,156.6,42971.1,
2018-09-20,Thursday,162.4,0.0,0.0,0.0,162.4,43133.6,
2018-09-21,Friday,37.4,0.0,0.0,0.0,37.4,43170.9,
2018-09-22,Saturday,16.5,0.0,0.0,0.0,16.5,43187.5,
2018-09-23,Sunday,6.8,0.0,0.0,0.0,6.8,43194.3,
2018-09-25,Tuesday,123.4,0.0,0.0,0.0,123.4,43317.7,
2018-09-26,Wednesday,141.6,0.0,0.0,0.0,141.6,43459.3,
2018-09-27,Thursday,154.2,0.0,0.0,0.0,154.2,43613.6,
2018-09-28,Friday,51.0,0.0,0.0,0.0,51.0,43664.6,
2018-09-29,Saturday,36.3,0.0,0.0,0.0,36.3,43700.9,
2018-09-30,Sunday,57.2,0.0,0.0,0.0,57.2,43758.1,
2018-10-01,Monday,73.0,0.0,0.0,0.0,73.0,43831.1,
2018-10-02,Tuesday,108.6,0.0,0.0,0.0,108.6,43939.8,
2018-10-03,Wednesday,132.7,0.0,0.0,0.0,132.7,44072.5,
2018-10-04,Thursday,168.1,0.0,0.0,0.0,168.1,44240.6,
2018-10-05,Friday,24.2,0.0,0.0,0.0,24.2,44264.9,
2018-10-06,Saturday,15.5,0.0,0.0,0.0,15.5,44280.4,
2018-10-07,Sunday,36.3,0.0,0.0,0.0,36.3,44316.7,
2018-10-08,Monday,0.6,0.0,0.0,0.0,0.6,44317.3,
2018-10-09,Tuesday,139.7,0.0,0.0,0.0,139.7,44457.0,
2018-10-10,Wednesday,139.8,0.0,0.0,0.0,139.8,44596.8,
2018-10-11,Thursday,159.7,0.0,0.0,0.0,159.7,44756.4,
2018-10-12,Friday,9.3,0.0,0.0,0.0,9.3,44765.7,
2018-10-13,Saturday,18.7,0.0,0.0,0.0,18.7,44784.4,
2018-10-14,Sunday,47.6,0.0,0.0,0.0,47.6,44832.0,
2018-10-15,Monday,83.1,0.0,0.0,0.0,83.1,44915.1,
2018-10-16,Tuesday,113.2,0.0,0.0,0.0,113.2,45028.4,
2018-10-17,Wednesday,178.7,0.0,0.0,0.0,178.7,45207.1,
2018-10-18,Thursday,153.8,0.0,0.0,0.0,153.8,45360.8,
2018-10-19,Friday,20.4,0.0,0.0,0.0,20.4,45381.3,
2018-10-20,Saturday,71.5,0.0,0.0,0.0,71.5,45452.8,
2018-10-21,Sunday,2.4,0.0,0.0,0.0,2.4,45455.2,
2018-10-22,Monday,24.8,0.0,0.0,0.0,24.8,45480.0,
2018-10-23,Tuesday,107.9,0.0,0.0,0.0,107.9,45587.9,
2018-10-24,Wednesday,134.6,0.0,0.0,0.0,134.6,45722.5,
2018-10-25,Thursday,164.3,0.0,0.0,0.0,164.3,45886.8,
2018-10-26,Friday,134.5,0.0,0.0,0.0,134.5,46021.2,
2018-10-27,Saturday,121.0,0.0,0.0,0.0,121.0,46142.3,
2018-10-28,Sunday,96.6,0.0,0.0,0.0,96.6,46238.9,
2018-10-29,Monday,53.5,0.0,0.0,0.0,53.5,46292.4,
2018-10-30,Tuesday,110.6,0.0,0.0,0.0,110.6,46403.0,
2018-10-31,Wednesday,149.7,0.0,0.0,0.0,149.7,46552.7,
2018-11-01,Thursday,161.2,0.0,0.0,0.0,161.2,46713.9,
2018-11-02,Friday,102.7,0.0,0.0,0.0,102.7,46816.5,
2018-11-03,Saturday,65.5,0.0,0.0,0.0,65.5,46882.0,
2018-11-04,Sunday,57.1,0.0,0.0,0.0,57.1,46939.1,
2018-11-05,Monday,69.6,0.0,0.0,0.0,69.6,47008.6,
2018-11-06,Tuesday,89.1,0.0,0.0,0.0,89.1,47097.7,
2018-11-07,Wednesday,139.2,0.0,0.0,0.0,139.2,47236.9,
2018-11-08,Thursday,164.4,0.0,0.0,0.0,164.4,47401.3,
2018-11-09,Friday,47.6,0.0,0.0,0.0,47.6,47448.9,
2018-11-10,Saturday,15.7,0.0,0.0,0.0,15.7,47464.6,
2018-11-11,Sunday,19.8,0.0,0.0,0.0,19.8,47484.4,
2018-11-12,Monday,31.0,0.0,0.0,0.0,31.0,47515.4,
2018-11-13,Tuesday,107.0,0.0,0.0,0.0,107.0,47622.3,
2018-11-14,Wednesday,116.8,0.0,0.0,0.0,116.8,47739.2,
2018-11-15,Thursday,187.0,0.0,0.0,0.0,187.0,47926.1,
2018-11-16,Friday,53.7,0.0,0.0,0.0,53.7,47979.9,
2018-11-17,Saturday,103.4,0.0,0.0,0.0,103.4,48083.3,
2018-11-18,Sunday,17.3,0.0,0.0,0.0,17.3,48100.6,
2018-11-19,Monday,94.2,0.0,0.0,0.0,94.2,48194.8,
2018-11-20,Tuesday,166.9,0.0,0.0,0.0,166.9,48361.7,
2018-11-21,Wednesday,2392.1,0.0,0.0,0.0,2392.1,50753.8,
2018-11-22,Thursday,297.7,0.0,0.0,0.0,297.7,51051.5,
2018-11-23,Friday,109.1,0.0,0.0,0.0,109.1,51160.6,
2018-11-24,Saturday,121.3,0.0,0.0,0.0,121.3,51281.9,
2018-11-25,Sunday,290.5,0.0,0.0,0.0,290.5,51572.4,
2018-11-26,Monday,1656.0,0.0,0.0,0.0,1656.0,53228.4,
2018-11-27,Tuesday,105.0,0.0,0.0,0.0,105.0,53333.5,
2018-11-28,Wednesday,138.6,0.0,0.0,0.0,138.6,53472.1,
2018-11-29,Thursday,37.6,0.0,0.0,0.0,37.6,53509.8,
2018-11-30,Friday,410.7,0.0,0.0,0.0,410.7,53920.5,
2018-12-01,Saturday,316.1,0.0,0.0,0.0,316.1,54236.5,
2018-12-02,Sunday,12.8,0.0,0.0,0.0,12.8,54249.3,
2018-12-03,Monday,26.6,0.0,0.0,0.0,26.6,54275.9,
2018-12-04,Tuesday,92.1,0.0,0.0,0.0,92.1,54368.0,
2018-12-05,Wednesday,168.3,0.0,0.0,0.0,168.3,54536.3,
2018-12-06,Thursday,152.3,0.0,0.0,0.0,152.3,54688.6,
2018-12-07,Friday,62.2,0.0,0.0,0.0,62.2,54750.7,
2018-12-08,Saturday,58.7,0.0,0.0,0.0,58.7,54809.4,
2018-12-09,Sunday,12.3,0.0,0.0,0.0,12.3,54821.7,
2018-12-10,Monday,53.3,0.0,0.0,0.0,53.3,54875.0,
2018-12-11,Tuesday,99.7,0.0,0.0,0.0,99.7,54974.7,
2018-12-12,Wednesday,136.1,0.0,0.0,0.0,136.1,55110.8,
2018-12-13,Thursday,165.2,0.0,0.0,0.0,165.2,55276.1,
2018-12-14,Friday,61.5,0.0,0.0,0.0,61.5,55337.6,
2018-12-16,Sunday,3.5,0.0,0.0,0.0,3.5,55341.1,
2018-12-17,Monday,51.1,0.0,0.0,0.0,51.1,55392.2,
2018-12-18,Tuesday,95.8,0.0,0.0,0.0,95.8,55488.0,
